index,topic,level_1,level_2,.hpp,struct,msg_type,topic_num
448,TBD,ndm_msgs,msg,ndm_lane_ref_line_point,NdmLaneRefLinePoint,ndm_msgs/msg/NdmLaneRefLinePoint,0
449,TBD,ndm_msgs,msg,ndm_slot,NdmSlot,ndm_msgs/msg/NdmSlot,0
450,TBD,ndm_msgs,msg,ndm_envelope,NdmEnvelope,ndm_msgs/msg/NdmEnvelope,0
451,TBD,ndm_msgs,msg,ndm_lane_ref_line_coeff,NdmLaneRefLineCoeff,ndm_msgs/msg/NdmLaneRefLineCoeff,0
452,TBD,ndm_msgs,msg,ndm_loc,NdmLoc,ndm_msgs/msg/NdmLoc,0
453,TBD,ndm_msgs,msg,ndm_slot_vertex,NdmSlotVertex,ndm_msgs/msg/NdmSlotVertex,0
454,TBD,parking_perception_msgs,msg,park_bev_obj_list,ParkBevObjList,parking_perception_msgs/msg/ParkBevObjList,0
455,TBD,parking_perception_msgs,msg,debug_tracker,DebugTracker,parking_perception_msgs/msg/DebugTracker,0
456,TBD,parking_perception_msgs,msg,cam_fs_points,CamFSPoints,parking_perception_msgs/msg/CamFSPoints,0
457,TBD,parking_perception_msgs,msg,slots_fusion,SlotsFusion,parking_perception_msgs/msg/SlotsFusion,1
458,TBD,parking_perception_msgs,msg,vision_slot,VisionSlot,parking_perception_msgs/msg/VisionSlot,0
459,TBD,parking_perception_msgs,msg,slot_vertex,SlotVertex,parking_perception_msgs/msg/SlotVertex,0
460,TBD,parking_perception_msgs,msg,vision_slot_decoding_list,VisionSlotDecodingList,parking_perception_msgs/msg/VisionSlotDecodingList,1
461,TBD,parking_perception_msgs,msg,block,Block,parking_perception_msgs/msg/Block,0
462,TBD,parking_perception_msgs,msg,debug_trackers,DebugTrackers,parking_perception_msgs/msg/DebugTrackers,0
463,TBD,parking_perception_msgs,msg,park_bev_obj_decoding,ParkBevObjDecoding,parking_perception_msgs/msg/ParkBevObjDecoding,0
464,TBD,parking_perception_msgs,msg,pld_dl_result_one_frame,PldDlResultOneFrame,parking_perception_msgs/msg/PldDlResultOneFrame,0
465,TBD,parking_perception_msgs,msg,vision_slot_point2f,VisionSlotPoint2f,parking_perception_msgs/msg/VisionSlotPoint2f,0
466,TBD,parking_perception_msgs,msg,corner_pts,CornerPts,parking_perception_msgs/msg/CornerPts,0
467,TBD,parking_perception_msgs,msg,fs_point,FSPoint,parking_perception_msgs/msg/FSPoint,0
468,TBD,parking_perception_msgs,msg,fs_decoding_list,FSDecodingList,parking_perception_msgs/msg/FSDecodingList,1
469,TBD,parking_perception_msgs,msg,edge_pts,EdgePts,parking_perception_msgs/msg/EdgePts,0
470,TBD,parking_perception_msgs,msg,vision_slot_decoding_list_ppcem,VisionSlotDecodingListPpcem,parking_perception_msgs/msg/VisionSlotDecodingListPpcem,0
471,TBD,parking_perception_msgs,msg,park_bev_obj,ParkBevObj,parking_perception_msgs/msg/ParkBevObj,0
472,TBD,parking_perception_msgs,msg,fused_slots,FusedSlots,parking_perception_msgs/msg/FusedSlots,0
473,TBD,parking_perception_msgs,msg,park_bev_freespace_decoding,ParkBevFreespaceDecoding,parking_perception_msgs/msg/ParkBevFreespaceDecoding,0
474,TBD,cus_app_msgs,msg,planning_trajectory_info_type,PlanningTrajectoryInfoType,cus_app_msgs/msg/PlanningTrajectoryInfoType,0
475,TBD,cus_app_msgs,msg,parking_hmi_output_es33,ParkingHMIOutputES33,cus_app_msgs/msg/ParkingHMIOutputES33,1
476,TBD,cus_app_msgs,msg,obs_avdance_trck_info,ObsAvdanceTrckInfo,cus_app_msgs/msg/ObsAvdanceTrckInfo,0
477,TBD,cus_app_msgs,msg,planning_trajectory_struct,PlanningTrajectoryStruct,cus_app_msgs/msg/PlanningTrajectoryStruct,0
478,TBD,cus_app_msgs,msg,ihc_debug_data,IhcDebugData,cus_app_msgs/msg/IhcDebugData,0
479,TBD,cus_app_msgs,msg,follow_car_info,FollowCarInfo,cus_app_msgs/msg/FollowCarInfo,0
480,TBD,cus_app_msgs,msg,diy_parking_slot_info,DIYParkingSlotInfo,cus_app_msgs/msg/DIYParkingSlotInfo,1
481,TBD,cus_app_msgs,msg,icp_debug_data,IcpDebugData,cus_app_msgs/msg/IcpDebugData,0
482,TBD,cus_app_msgs,msg,apa_target,ApaTarget,cus_app_msgs/msg/ApaTarget,2
483,TBD,cus_app_msgs,msg,road_facility_info_type,RoadFacilityInfoType,cus_app_msgs/msg/RoadFacilityInfoType,0
484,TBD,cus_app_msgs,msg,common_debug_data,CommonDebugData,cus_app_msgs/msg/CommonDebugData,0
485,TBD,cus_app_msgs,msg,object_struct_list,ObjectStructList,cus_app_msgs/msg/ObjectStructList,0
486,TBD,cus_app_msgs,msg,zop_debug_data,ZopDebugData,cus_app_msgs/msg/ZopDebugData,0
487,TBD,cus_app_msgs,msg,parking_spc_info_struct,ParkingSpcInfoStruct,cus_app_msgs/msg/ParkingSpcInfoStruct,0
488,TBD,cus_app_msgs,msg,parking_out_dircn_struct,ParkingOutDircnStruct,cus_app_msgs/msg/ParkingOutDircnStruct,0
489,TBD,cus_app_msgs,msg,object_info,ObjectInfo,cus_app_msgs/msg/ObjectInfo,0
490,TBD,cus_app_msgs,msg,static_element_list_struct,StaticElementListStruct,cus_app_msgs/msg/StaticElementListStruct,0
491,TBD,cus_app_msgs,msg,alc_trajectory_point,AlcTrajectoryPoint,cus_app_msgs/msg/AlcTrajectoryPoint,0
492,TBD,cus_app_msgs,msg,fct_tos,FctTos,cus_app_msgs/msg/FctTos,0
493,TBD,cus_app_msgs,msg,planning_control_info,PlanningControlInfo,cus_app_msgs/msg/PlanningControlInfo,0
494,TBD,cus_app_msgs,msg,diy_parking_spc_rltv,DIYParkingSpcRltv,cus_app_msgs/msg/DIYParkingSpcRltv,0
495,TBD,cus_app_msgs,msg,fct_actuation_request,FctActuationRequest,cus_app_msgs/msg/FctActuationRequest,1
496,TBD,cus_app_msgs,msg,traffic_light_list_struct,TrafficLightListStruct,cus_app_msgs/msg/TrafficLightListStruct,0
497,TBD,cus_app_msgs,msg,hmi_debug,HmiDebug,cus_app_msgs/msg/HmiDebug,0
498,TBD,cus_app_msgs,msg,switch_status,SwitchStatus,cus_app_msgs/msg/SwitchStatus,0
499,TBD,cus_app_msgs,msg,guideline_type2,GuidelineType2,cus_app_msgs/msg/GuidelineType2,0
500,TBD,cus_app_msgs,msg,ilc_tos,IlcTos,cus_app_msgs/msg/IlcTos,0
501,TBD,cus_app_msgs,msg,parking_hmi_output,ParkingHMIOutput,cus_app_msgs/msg/ParkingHMIOutput,1
502,TBD,cus_app_msgs,msg,hpp_planning_traj,HppPlanningTraj,cus_app_msgs/msg/HppPlanningTraj,0
503,TBD,cus_app_msgs,msg,acc_target_struct,AccTargetStruct,cus_app_msgs/msg/AccTargetStruct,0
504,TBD,cus_app_msgs,msg,lane_struct_list,LaneStructList,cus_app_msgs/msg/LaneStructList,0
505,TBD,cus_app_msgs,msg,target_list_struct,TargetListStruct,cus_app_msgs/msg/TargetListStruct,0
506,TBD,cus_app_msgs,msg,build_map_struct,BuildMapStruct,cus_app_msgs/msg/BuildMapStruct,0
507,TBD,cus_app_msgs,msg,ilc_potential_tos,IlcPotentialTos,cus_app_msgs/msg/IlcPotentialTos,0
508,TBD,cus_app_msgs,msg,free_space_struct,FreeSpaceStruct,cus_app_msgs/msg/FreeSpaceStruct,0
509,TBD,cus_app_msgs,msg,map_parking_spc_array,MapParkingSpcArray,cus_app_msgs/msg/MapParkingSpcArray,0
510,TBD,cus_app_msgs,msg,guideline_type1,GuidelineType1,cus_app_msgs/msg/GuidelineType1,0
511,TBD,cus_app_msgs,msg,road_edge_list_struct,RoadEdgeListStruct,cus_app_msgs/msg/RoadEdgeListStruct,0
512,TBD,cus_app_msgs,msg,nearest_pts_around_car,NearestPtsAroundCar,cus_app_msgs/msg/NearestPtsAroundCar,0
513,TBD,cus_app_msgs,msg,ilc_debug_data,IlcDebugData,cus_app_msgs/msg/IlcDebugData,0
514,TBD,cus_app_msgs,msg,vr,Vr,cus_app_msgs/msg/Vr,0
515,TBD,cus_app_msgs,msg,rcmnd_map_att_type,RcmndMapAttType,cus_app_msgs/msg/RcmndMapAttType,0
516,TBD,cus_app_msgs,msg,traffic_obj_list_struct,TrafficObjListStruct,cus_app_msgs/msg/TrafficObjListStruct,0
517,TBD,cus_app_msgs,msg,hpp_debug_data,HppDebugData,cus_app_msgs/msg/HppDebugData,0
518,TBD,cus_app_msgs,msg,hmi,Hmi,cus_app_msgs/msg/Hmi,0
519,TBD,cus_app_msgs,msg,state_machine,StateMachine,cus_app_msgs/msg/StateMachine,0
520,TBD,cus_app_msgs,msg,hmi_es33,HmiES33,cus_app_msgs/msg/HmiES33,1
521,TBD,cus_app_msgs,msg,build_map_struct_type,BuildMapStructType,cus_app_msgs/msg/BuildMapStructType,0
522,TBD,cus_app_msgs,msg,parking_slot_struct,ParkingSlotStruct,cus_app_msgs/msg/ParkingSlotStruct,0
523,TBD,cus_app_msgs,msg,apa_debug_data,ApaDebugData,cus_app_msgs/msg/ApaDebugData,0
524,TBD,cus_app_msgs,msg,fct_debug,FctDebug,cus_app_msgs/msg/FctDebug,1
525,TBD,cus_app_msgs,msg,free_space_list_type,FreeSpaceListType,cus_app_msgs/msg/FreeSpaceListType,0
526,TBD,cus_app_msgs,msg,ai_parking_info_struct,AIParkingInfoStruct,cus_app_msgs/msg/AIParkingInfoStruct,0
527,TBD,cus_app_msgs,msg,diy_parking_spc_point,DIYParkingSpcPoint,cus_app_msgs/msg/DIYParkingSpcPoint,0
528,TBD,cus_app_msgs,msg,map_parking_spc_strct_type,MapParkingSpcStrctType,cus_app_msgs/msg/MapParkingSpcStrctType,0
529,TBD,cus_app_msgs,msg,mem_parking_ego_position_struct,MemParkingEgoPositionStruct,cus_app_msgs/msg/MemParkingEgoPositionStruct,0
530,TBD,cus_app_msgs,msg,lane_chng_info,LaneChngInfo,cus_app_msgs/msg/LaneChngInfo,0
531,TBD,cus_app_msgs,msg,lck_debug_data,LckDebugData,cus_app_msgs/msg/LckDebugData,0
532,TBD,cus_app_msgs,msg,free_space_vertices_list_type,FreeSpaceVerticesListType,cus_app_msgs/msg/FreeSpaceVerticesListType,0
533,TBD,cus_app_msgs,msg,mem_parking_map_info_struct,MemParkingMapInfoStruct,cus_app_msgs/msg/MemParkingMapInfoStruct,0
534,TBD,cus_app_msgs,msg,traffic_marker_list_struct,TrafficMarkerListStruct,cus_app_msgs/msg/TrafficMarkerListStruct,0
535,TBD,cus_app_msgs,msg,ldp_debug_data,LdpDebugData,cus_app_msgs/msg/LdpDebugData,0
536,TBD,cus_app_msgs,msg,wheel_stopper,WheelStopper,cus_app_msgs/msg/WheelStopper,0
537,TBD,cus_app_msgs,msg,traffic_sign_list_struct,TrafficSignListStruct,cus_app_msgs/msg/TrafficSignListStruct,0
538,TBD,cus_app_msgs,msg,ego_car_status,EgoCarStatus,cus_app_msgs/msg/EgoCarStatus,0
539,TBD,cus_app_msgs,msg,traffic_participant_struct,TrafficParticipantStruct,cus_app_msgs/msg/TrafficParticipantStruct,0
540,TBD,cus_app_msgs,msg,sub_lane_point_string_type,SubLanePointStringType,cus_app_msgs/msg/SubLanePointStringType,0
541,TBD,cus_app_msgs,msg,parking_slot_list_type,ParkingSlotListType,cus_app_msgs/msg/ParkingSlotListType,0
542,TBD,cus_app_msgs,msg,location_struct,LocationStruct,cus_app_msgs/msg/LocationStruct,0
543,TBD,cus_app_msgs,msg,intelligent_switch,IntelligentSwitch,cus_app_msgs/msg/IntelligentSwitch,1
544,TBD,cus_app_msgs,msg,parking_slot_element_struct_type,ParkingSlotElementStructType,cus_app_msgs/msg/ParkingSlotElementStructType,0
545,TBD,cus_app_msgs,msg,lane_list_struct,LaneListStruct,cus_app_msgs/msg/LaneListStruct,0
546,TBD,cus_app_msgs,msg,parking_sm_dbg_data,ParkingSmDbgData,cus_app_msgs/msg/ParkingSmDbgData,0
547,TBD,cus_app_msgs,msg,static_element_struct,StaticElementStruct,cus_app_msgs/msg/StaticElementStruct,0
548,TBD,cus_app_msgs,msg,acc_debug,AccDebug,cus_app_msgs/msg/AccDebug,0
549,TBD,cus_app_msgs,msg,parking_spc_struct,ParkingSpcStruct,cus_app_msgs/msg/ParkingSpcStruct,0
550,TBD,cus_app_msgs,msg,elk_debug_data,ElkDebugData,cus_app_msgs/msg/ElkDebugData,0
551,TBD,cus_app_msgs,msg,car_surrounding_occupied,CarSurroundingOccupied,cus_app_msgs/msg/CarSurroundingOccupied,0
552,TBD,cus_app_msgs,msg,lane_point_string_list_type,LanePointStringListType,cus_app_msgs/msg/LanePointStringListType,0
553,TBD,cus_app_msgs,msg,car_vertex,CarVertex,cus_app_msgs/msg/CarVertex,0
554,TBD,cus_app_msgs,msg,road_egde_struct,RoadEgdeStruct,cus_app_msgs/msg/RoadEgdeStruct,0
555,TBD,cus_app_msgs,msg,mem_parking_guide_line_struct,MemParkingGuideLineStruct,cus_app_msgs/msg/MemParkingGuideLineStruct,0
556,TBD,cus_app_msgs,msg,common_hmi,CommonHmi,cus_app_msgs/msg/CommonHmi,1
557,TBD,cus_app_msgs,msg,static_obj_vertex_list,StaticObjVertexList,cus_app_msgs/msg/StaticObjVertexList,0
558,TBD,cus_app_msgs,msg,intlgnt_avd_info,IntlgntAvdInfo,cus_app_msgs/msg/IntlgntAvdInfo,0
559,TBD,cus_app_msgs,msg,map_facility_info_array_type,MapFacilityInfoArrayType,cus_app_msgs/msg/MapFacilityInfoArrayType,0
560,TBD,cus_app_msgs,msg,fct_data,FctData,cus_app_msgs/msg/FctData,0
561,TBD,cus_app_msgs,msg,traffic_control_struct,TrafficControlStruct,cus_app_msgs/msg/TrafficControlStruct,0
562,TBD,cus_app_msgs,msg,ldw_debug_data,LdwDebugData,cus_app_msgs/msg/LdwDebugData,0
563,TBD,cus_app_msgs,msg,accurate_feedback_cus,AccurateFeedbackCus,cus_app_msgs/msg/AccurateFeedbackCus,0
564,TBD,cus_app_msgs,msg,rcmnd_map_info,RcmndMapInfo,cus_app_msgs/msg/RcmndMapInfo,0
565,TBD,cus_app_msgs,msg,lane_struct,LaneStruct,cus_app_msgs/msg/LaneStruct,0
566,TBD,cus_app_msgs,msg,mem_parking_map_path,MemParkingMapPath,cus_app_msgs/msg/MemParkingMapPath,0
567,TBD,cus_app_msgs,msg,mem_parking_map_path_pnt,MemParkingMapPathPnt,cus_app_msgs/msg/MemParkingMapPathPnt,0
568,TBD,cus_app_msgs,msg,reaction_pattern_of_behavior,ReactionPatternOfBehavior,cus_app_msgs/msg/ReactionPatternOfBehavior,0
569,TBD,cus_app_msgs,msg,planning_trajectory_element_struct_type,PlanningTrajectoryElementStructType,cus_app_msgs/msg/PlanningTrajectoryElementStructType,0
570,TBD,cus_app_msgs,msg,parking_spc_info_struct_es33,ParkingSpcInfoStructES33,cus_app_msgs/msg/ParkingSpcInfoStructES33,0
571,TBD,cus_app_msgs,msg,nra_debug_data,NraDebugData,cus_app_msgs/msg/NraDebugData,0
572,TBD,pilot_perception_msg,msg,lane_marker_curve_function,LaneMarkerCurveFunction,pilot_perception_msg/msg/LaneMarkerCurveFunction,0
573,TBD,pilot_perception_msg,msg,obstacles2d_list,Obstacles2dList,pilot_perception_msg/msg/Obstacles2dList,0
574,TBD,pilot_perception_msg,msg,poly_point,PolyPoint,pilot_perception_msg/msg/PolyPoint,0
575,TBD,pilot_perception_msg,msg,vision_decoding_obj_list_info,VisionDecodingObjListInfo,pilot_perception_msg/msg/VisionDecodingObjListInfo,0
576,TBD,pilot_perception_msg,msg,vision_pilot_lane_seg_input,VisionPilotLaneSegInput,pilot_perception_msg/msg/VisionPilotLaneSegInput,0
577,TBD,pilot_perception_msg,msg,vision_free_space_list,VisionFreeSpaceList,pilot_perception_msg/msg/VisionFreeSpaceList,0
578,TBD,pilot_perception_msg,msg,vision_obj_list,VisionObjList,pilot_perception_msg/msg/VisionObjList,0
579,TBD,pilot_perception_msg,msg,dpv_lane_instance,DpvLaneInstance,pilot_perception_msg/msg/DpvLaneInstance,0
580,TBD,pilot_perception_msg,msg,bev_obj_list,BevObjList,pilot_perception_msg/msg/BevObjList,0
581,TBD,pilot_perception_msg,msg,parsing_freespace_edge,ParsingFreespaceEdge,pilot_perception_msg/msg/ParsingFreespaceEdge,0
582,TBD,pilot_perception_msg,msg,vision_box_size,VisionBoxSize,pilot_perception_msg/msg/VisionBoxSize,0
583,TBD,pilot_perception_msg,msg,mono3d_obj_decoding,Mono3dObjDecoding,pilot_perception_msg/msg/Mono3dObjDecoding,0
584,TBD,pilot_perception_msg,msg,vision_obj3_d_boundary,VisionObj3DBoundary,pilot_perception_msg/msg/VisionObj3DBoundary,0
585,TBD,pilot_perception_msg,msg,bev_obj,BevObj,pilot_perception_msg/msg/BevObj,0
586,TBD,pilot_perception_msg,msg,objects_tlr_det,ObjectsTlrDet,pilot_perception_msg/msg/ObjectsTlrDet,0
587,TBD,pilot_perception_msg,msg,lane_seg,LaneSeg,pilot_perception_msg/msg/LaneSeg,0
588,TBD,pilot_perception_msg,msg,parsing_freespace_edge_list,ParsingFreespaceEdgeList,pilot_perception_msg/msg/ParsingFreespaceEdgeList,0
589,TBD,pilot_perception_msg,msg,vision_obj,VisionObj,pilot_perception_msg/msg/VisionObj,0
590,TBD,pilot_perception_msg,msg,vision_decoding_obj_info,VisionDecodingObjInfo,pilot_perception_msg/msg/VisionDecodingObjInfo,0
591,TBD,pilot_perception_msg,msg,mono3d_obj_list,Mono3dObjList,pilot_perception_msg/msg/Mono3dObjList,0
592,TBD,pilot_perception_msg,msg,lane_marker_info,LaneMarkerInfo,pilot_perception_msg/msg/LaneMarkerInfo,0
593,TBD,pilot_perception_msg,msg,lane_marker_point,LaneMarkerPoint,pilot_perception_msg/msg/LaneMarkerPoint,0
594,TBD,pilot_perception_msg,msg,dpv_lane_instance_debug,DpvLaneInstanceDebug,pilot_perception_msg/msg/DpvLaneInstanceDebug,0
595,TBD,pilot_perception_msg,msg,vision_decoding_obj_rect,VisionDecodingObjRect,pilot_perception_msg/msg/VisionDecodingObjRect,0
596,TBD,pilot_perception_msg,msg,parsing_road_edge,ParsingRoadEdge,pilot_perception_msg/msg/ParsingRoadEdge,0
597,TBD,pilot_perception_msg,msg,vision_decoding_info,VisionDecodingInfo,pilot_perception_msg/msg/VisionDecodingInfo,0
598,TBD,pilot_perception_msg,msg,vision_pilot_image_input,VisionPilotImageInput,pilot_perception_msg/msg/VisionPilotImageInput,0
599,TBD,pilot_perception_msg,msg,obstacles2d_info,Obstacles2dInfo,pilot_perception_msg/msg/Obstacles2dInfo,0
600,TBD,pilot_perception_msg,msg,vision_obj_angle,VisionObjAngle,pilot_perception_msg/msg/VisionObjAngle,0
601,TBD,pilot_perception_msg,msg,vision_fm_list,VisionFMList,pilot_perception_msg/msg/VisionFMList,0
602,TBD,pilot_perception_msg,msg,vision_obj_coord,VisionObjCoord,pilot_perception_msg/msg/VisionObjCoord,0
603,TBD,pilot_perception_msg,msg,parsing_frame_point,ParsingFramePoint,pilot_perception_msg/msg/ParsingFramePoint,0
604,TBD,pilot_perception_msg,msg,vision_obj_boundary,VisionObjBoundary,pilot_perception_msg/msg/VisionObjBoundary,0
605,TBD,pilot_perception_msg,msg,objects_tlr_info,ObjectsTlrInfo,pilot_perception_msg/msg/ObjectsTlrInfo,0
606,TBD,pilot_perception_msg,msg,mono3d_obj,Mono3dObj,pilot_perception_msg/msg/Mono3dObj,0
607,TBD,pilot_perception_msg,msg,parsing_lane_edge,ParsingLaneEdge,pilot_perception_msg/msg/ParsingLaneEdge,0
608,TBD,pilot_perception_msg,msg,obstacles2d_rect,Obstacles2dRect,pilot_perception_msg/msg/Obstacles2dRect,0
609,TBD,pilot_perception_msg,msg,mono3d_box_size,Mono3dBoxSize,pilot_perception_msg/msg/Mono3dBoxSize,0
610,TBD,pilot_perception_msg,msg,feature_point,FeaturePoint,pilot_perception_msg/msg/FeaturePoint,0
611,TBD,pilot_perception_msg,msg,vision_fm_list_info,VisionFMListInfo,pilot_perception_msg/msg/VisionFMListInfo,0
612,TBD,pilot_perception_msg,msg,parsing_road_edge_list,ParsingRoadEdgeList,pilot_perception_msg/msg/ParsingRoadEdgeList,0
613,TBD,pilot_perception_msg,msg,vision_lane_age,VisionLaneAge,pilot_perception_msg/msg/VisionLaneAge,0
614,TBD,pilot_perception_msg,msg,vision_road_edge_list,VisionRoadEdgeList,pilot_perception_msg/msg/VisionRoadEdgeList,0
615,TBD,pilot_perception_msg,msg,dpv_lane_info,DpvLaneInfo,pilot_perception_msg/msg/DpvLaneInfo,0
616,TBD,pilot_perception_msg,msg,scene_info,SceneInfo,pilot_perception_msg/msg/SceneInfo,0
617,TBD,pilot_perception_msg,msg,bev_obj_decoding,BevObjDecoding,pilot_perception_msg/msg/BevObjDecoding,0
618,TBD,pilot_perception_msg,msg,road_edge_curve_function,RoadEdgeCurveFunction,pilot_perception_msg/msg/RoadEdgeCurveFunction,0
619,TBD,pilot_perception_msg,msg,dpv_lane_point_debug,DpvLanePointDebug,pilot_perception_msg/msg/DpvLanePointDebug,0
620,TBD,pilot_perception_msg,msg,mono3d_obj_coord,Mono3dObjCoord,pilot_perception_msg/msg/Mono3dObjCoord,0
621,TBD,pilot_perception_msg,msg,dpv_lane_point,DpvLanePoint,pilot_perception_msg/msg/DpvLanePoint,0
622,TBD,pilot_perception_msg,msg,vision_obj_acce,VisionObjAcce,pilot_perception_msg/msg/VisionObjAcce,0
623,TBD,pilot_perception_msg,msg,dpv_lane_info_debug,DpvLaneInfoDebug,pilot_perception_msg/msg/DpvLaneInfoDebug,0
624,TBD,pilot_perception_msg,msg,parsing_lane_edge_list,ParsingLaneEdgeList,pilot_perception_msg/msg/ParsingLaneEdgeList,0
625,TBD,pilot_perception_msg,msg,obstacles_info,ObstaclesInfo,pilot_perception_msg/msg/ObstaclesInfo,0
626,TBD,pilot_perception_msg,msg,obstacles2d_det,Obstacles2dDet,pilot_perception_msg/msg/Obstacles2dDet,2
627,TBD,pilot_perception_msg,msg,vision_fm,VisionFM,pilot_perception_msg/msg/VisionFM,0
628,TBD,pilot_perception_msg,msg,mono3d_obj_rect,Mono3dObjRect,pilot_perception_msg/msg/Mono3dObjRect,0
629,TBD,pilot_perception_msg,msg,vision_obj_velocity,VisionObjVelocity,pilot_perception_msg/msg/VisionObjVelocity,0
630,TBD,pilot_perception_msg,msg,per_road_edge,PerRoadEdge,pilot_perception_msg/msg/PerRoadEdge,0
631,TBD,pilot_perception_msg,msg,vision_obj_stage_age,VisionObjStageAge,pilot_perception_msg/msg/VisionObjStageAge,0
632,TBD,pilot_perception_msg,msg,obstacles_det,ObstaclesDet,pilot_perception_msg/msg/ObstaclesDet,2
633,TBD,pilot_perception_msg,msg,per_freespace_point,PerFreespacePoint,pilot_perception_msg/msg/PerFreespacePoint,0
634,TBD,pilot_perception_msg,msg,vision_lane_mark_list,VisionLaneMarkList,pilot_perception_msg/msg/VisionLaneMarkList,0
635,TBD,pilot_perception_msg,msg,vision_decoding,VisionDecoding,pilot_perception_msg/msg/VisionDecoding,0
636,TBD,pilot_perception_msg,msg,vision_parsing_list_info,VisionParsingListInfo,pilot_perception_msg/msg/VisionParsingListInfo,0
637,TBD,pilot_perception_msg,msg,road_edge_point,RoadEdgePoint,pilot_perception_msg/msg/RoadEdgePoint,0
638,TBD,pilot_perception_msg,msg,vision_obj_light_status,VisionObjLightStatus,pilot_perception_msg/msg/VisionObjLightStatus,0
639,TBD,vehicle_control_msgs,msg,vehicle_ctrl_output,VehicleCtrlOutput,vehicle_control_msgs/msg/VehicleCtrlOutput,0
640,TBD,pilot_hmi_es37_msgs,msg,lane_marker_list_type,LaneMarkerListType,pilot_hmi_es37_msgs/msg/LaneMarkerListType,0
641,TBD,pilot_hmi_es37_msgs,msg,traffic_road_struct,TrafficRoadStruct,pilot_hmi_es37_msgs/msg/TrafficRoadStruct,0
642,TBD,pilot_hmi_es37_msgs,msg,lane_marker_struct_type,LaneMarkerStructType,pilot_hmi_es37_msgs/msg/LaneMarkerStructType,0
643,TBD,pilot_hmi_es37_msgs,msg,sub_lane_info_type,SubLaneInfoType,pilot_hmi_es37_msgs/msg/SubLaneInfoType,0
644,TBD,pilot_hmi_es37_msgs,msg,sampling_point_list_type,SamplingPointListType,pilot_hmi_es37_msgs/msg/SamplingPointListType,0
645,TBD,pilot_hmi_es37_msgs,msg,sampling_point_type,SamplingPointType,pilot_hmi_es37_msgs/msg/SamplingPointType,0
646,TBD,pilot_hmi_es37_msgs,msg,lane_info_struct_type,LaneInfoStructType,pilot_hmi_es37_msgs/msg/LaneInfoStructType,0
647,TBD,pilot_hmi_es37_msgs,msg,lane_marker_index_list_type,LaneMarkerIndexListType,pilot_hmi_es37_msgs/msg/LaneMarkerIndexListType,0
648,TBD,pilot_hmi_es37_msgs,msg,road_edge_info_struct_type,RoadEdgeInfoStructType,pilot_hmi_es37_msgs/msg/RoadEdgeInfoStructType,0
649,TBD,pilot_hmi_es37_msgs,msg,sub_lane_info_list,SubLaneInfoList,pilot_hmi_es37_msgs/msg/SubLaneInfoList,0
650,TBD,pilot_hmi_es37_msgs,msg,traffic_light3_d_list_struct,TrafficLight3DListStruct,pilot_hmi_es37_msgs/msg/TrafficLight3DListStruct,0
651,TBD,pilot_hmi_es37_msgs,msg,road_edge_info_list_type,RoadEdgeInfoListType,pilot_hmi_es37_msgs/msg/RoadEdgeInfoListType,0
652,TBD,pilot_hmi_es37_msgs,msg,hmi_es37,HmiES37,pilot_hmi_es37_msgs/msg/HmiES37,1
653,TBD,pilot_hmi_es37_msgs,msg,lane_marker_vertices_list_type,LaneMarkerVerticesListType,pilot_hmi_es37_msgs/msg/LaneMarkerVerticesListType,0
654,TBD,pilot_hmi_es37_msgs,msg,lane_info_list_type,LaneInfoListType,pilot_hmi_es37_msgs/msg/LaneInfoListType,0
655,TBD,pilot_hmi_es37_msgs,msg,car_lane_position,CarLanePosition,pilot_hmi_es37_msgs/msg/CarLanePosition,0
10533,TBD,plan_sss_debug_msgs,msg,state_space_sample_vehicle_dyn,StateSpaceSampleVehicleDyn,plan_sss_debug_msgs/msg/StateSpaceSampleVehicleDyn,0
10534,TBD,plan_sss_debug_msgs,msg,state_space_sample_vec2_d,StateSpaceSampleVec2D,plan_sss_debug_msgs/msg/StateSpaceSampleVec2D,0
10535,TBD,plan_sss_debug_msgs,msg,state_space_sample_lc_condition,StateSpaceSampleLcCondition,plan_sss_debug_msgs/msg/StateSpaceSampleLcCondition,0
10536,TBD,plan_sss_debug_msgs,msg,state_space_sample_ilc_info,StateSpaceSampleIlcInfo,plan_sss_debug_msgs/msg/StateSpaceSampleIlcInfo,0
10537,TBD,plan_sss_debug_msgs,msg,state_space_sample_time_info,StateSpaceSampleTimeInfo,plan_sss_debug_msgs/msg/StateSpaceSampleTimeInfo,0
10538,TBD,plan_sss_debug_msgs,msg,trajectory_array_lon,TrajectoryArrayLon,plan_sss_debug_msgs/msg/TrajectoryArrayLon,0
10539,TBD,plan_sss_debug_msgs,msg,trajectory_lat,TrajectoryLat,plan_sss_debug_msgs/msg/TrajectoryLat,0
10540,TBD,plan_sss_debug_msgs,msg,state_space_sample_lane,StateSpaceSampleLane,plan_sss_debug_msgs/msg/StateSpaceSampleLane,0
10541,TBD,plan_sss_debug_msgs,msg,state_space_sample_static_boder_ponints,StateSpaceSampleStaticBoderPonints,plan_sss_debug_msgs/msg/StateSpaceSampleStaticBoderPonints,0
10542,TBD,plan_sss_debug_msgs,msg,state_space_sample_lat_info,StateSpaceSampleLatInfo,plan_sss_debug_msgs/msg/StateSpaceSampleLatInfo,0
