index,topic,level_1,level_2,.hpp,struct,msg_type,topic_num
462,TBD,pilot_control_msgs,msg,pilot_lon_ctrl_dbg_data,PilotLonCtrlDbgData,pilot_control_msgs/msg/PilotLonCtrlDbgData,1
463,TBD,pilot_control_msgs,msg,angle_to_torque_ctrl_debug,AngleToTorqueCtrlDebug,pilot_control_msgs/msg/AngleToTorqueCtrlDebug,0
464,TBD,pilot_control_msgs,msg,vlc_stat_prop_dead_zone_ax_debug_data,VLCStatPropDeadZoneAxDebugData,pilot_control_msgs/msg/VLCStatPropDeadZoneAxDebugData,0
465,TBD,pilot_control_msgs,msg,vlc_pilot_input_debug_data,VLCPilotInputDebugData,pilot_control_msgs/msg/VLCPilotInputDebugData,0
466,TBD,pilot_control_msgs,msg,angle_if_eps,AngleIfEPS,pilot_control_msgs/msg/AngleIfEPS,0
467,TBD,pilot_control_msgs,msg,hmi_lng_out,HMILngOut,pilot_control_msgs/msg/HMILngOut,0
468,TBD,pilot_control_msgs,msg,vlc_actuator_choice_debug_data,VLCActuatorChoiceDebugData,pilot_control_msgs/msg/VLCActuatorChoiceDebugData,0
469,TBD,pilot_control_msgs,msg,vlc_ax_tar_cover_debug_data,VLCAxTarCoverDebugData,pilot_control_msgs/msg/VLCAxTarCoverDebugData,0
470,TBD,pilot_control_msgs,msg,trajectory_points_ctrl_input,TrajectoryPointsCtrlInput,pilot_control_msgs/msg/TrajectoryPointsCtrlInput,0
471,TBD,pilot_control_msgs,msg,lat_hmi,LatHmi,pilot_control_msgs/msg/LatHmi,0
472,TBD,pilot_control_msgs,msg,es33_vehicle_longitudinal_output,ES33VehicleLongitudinalOutput,pilot_control_msgs/msg/ES33VehicleLongitudinalOutput,1
473,TBD,pilot_control_msgs,msg,lat_trajectory_ctrl_debug,LatTrajectoryCtrlDebug,pilot_control_msgs/msg/LatTrajectoryCtrlDebug,1
474,TBD,pilot_control_msgs,msg,lon_ctrl,LonCtrl,pilot_control_msgs/msg/LonCtrl,0
475,TBD,pilot_control_msgs,msg,vlc_ax_ctrl_cover_debug_data,VLCAxCtrlCoverDebugData,pilot_control_msgs/msg/VLCAxCtrlCoverDebugData,0
476,TBD,pilot_control_msgs,msg,lat_ctrl_yrc_debug,LatCtrlYRCDebug,pilot_control_msgs/msg/LatCtrlYRCDebug,1
477,TBD,pilot_control_msgs,msg,vlc_enable_ec_dc_postprocess_debug_data,VLCEnableEcDcPostprocessDebugData,pilot_control_msgs/msg/VLCEnableEcDcPostprocessDebugData,0
478,TBD,pilot_control_msgs,msg,vlc_core_preprocess_debug_data,VLCCorePreprocessDebugData,pilot_control_msgs/msg/VLCCorePreprocessDebugData,0
479,TBD,pilot_control_msgs,msg,lat_ctrl_mpc_debug,LatCtrlMpcDebug,pilot_control_msgs/msg/LatCtrlMpcDebug,0
480,TBD,pilot_control_msgs,msg,human_machine_shared_ctrl_data,HumanMachineSharedCtrlData,pilot_control_msgs/msg/HumanMachineSharedCtrlData,1
481,TBD,pilot_control_msgs,msg,lng_acceleration_request,LngAccelerationRequest,pilot_control_msgs/msg/LngAccelerationRequest,0
482,TBD,pilot_control_msgs,msg,ipd_vehicle_longitudinal_output,IPDVehicleLongitudinalOutput,pilot_control_msgs/msg/IPDVehicleLongitudinalOutput,1
483,TBD,pilot_control_msgs,msg,lat_ctrl,LatCtrl,pilot_control_msgs/msg/LatCtrl,0
484,TBD,pilot_control_msgs,msg,lng_deceleration_request,LngDecelerationRequest,pilot_control_msgs/msg/LngDecelerationRequest,0
485,TBD,pilot_control_msgs,msg,hmi_lat_out,HMILatOut,pilot_control_msgs/msg/HMILatOut,0
486,TBD,pilot_control_msgs,msg,lat_torq_request,LatTorqRequest,pilot_control_msgs/msg/LatTorqRequest,0
487,TBD,pilot_control_msgs,msg,lat_ctrl_pp_debug,LatCtrlPPDebug,pilot_control_msgs/msg/LatCtrlPPDebug,0
488,TBD,pilot_control_msgs,msg,lat_ctrl_debug,LatCtrlDebug,pilot_control_msgs/msg/LatCtrlDebug,0
489,TBD,pilot_control_msgs,msg,ipd_vehicle_lateral_output,IPDVehicleLateralOutput,pilot_control_msgs/msg/IPDVehicleLateralOutput,1
490,TBD,pilot_control_msgs,msg,vlc_preprocess_sm_debug_data,VLCPreprocessSMDebugData,pilot_control_msgs/msg/VLCPreprocessSMDebugData,0
491,TBD,ota_service_msgs,msg,ota_response,OTAResponse,ota_service_msgs/msg/OTAResponse,0
492,TBD,ota_service_msgs,msg,fota_rw_data,FotaRWData,ota_service_msgs/msg/FotaRWData,0
493,TBD,ota_service_msgs,msg,sota_config_data,SotaConfigData,ota_service_msgs/msg/SotaConfigData,1
494,TBD,ota_service_msgs,msg,ota_control,OTAControl,ota_service_msgs/msg/OTAControl,0
495,TBD,ota_service_msgs,msg,ota_req_load,OTAReqLoad,ota_service_msgs/msg/OTAReqLoad,0
496,TBD,ota_service_msgs,msg,sota_rw_data,SotaRWData,ota_service_msgs/msg/SotaRWData,0
497,TBD,proto_horizon_msgs,msg,extra_points,ExtraPoints,proto_horizon_msgs/msg/ExtraPoints,0
498,TBD,proto_horizon_msgs,msg,parsing,Parsing,proto_horizon_msgs/msg/Parsing,3
499,TBD,proto_horizon_msgs,msg,vision_construction_zones,VisionConstructionZones,proto_horizon_msgs/msg/VisionConstructionZones,1
500,TBD,proto_horizon_msgs,msg,obstacles,Obstacles,proto_horizon_msgs/msg/Obstacles,4
501,TBD,proto_horizon_msgs,msg,ndm_polygon,NdmPolygon,proto_horizon_msgs/msg/NdmPolygon,0
502,TBD,proto_horizon_msgs,msg,object_item,ObjectItem,proto_horizon_msgs/msg/ObjectItem,0
503,TBD,proto_horizon_msgs,msg,object_attr,ObjectAttr,proto_horizon_msgs/msg/ObjectAttr,0
504,TBD,proto_horizon_msgs,msg,objects,Objects,proto_horizon_msgs/msg/Objects,2
505,TBD,proto_horizon_msgs,msg,work_condition,WorkCondition,proto_horizon_msgs/msg/WorkCondition,2
506,TBD,proto_horizon_msgs,msg,obs_velocity,ObsVelocity,proto_horizon_msgs/msg/ObsVelocity,0
507,TBD,proto_horizon_msgs,msg,fus_lines,FusLines,proto_horizon_msgs/msg/FusLines,1
508,TBD,proto_horizon_msgs,msg,object_angle,ObjectAngle,proto_horizon_msgs/msg/ObjectAngle,0
509,TBD,proto_horizon_msgs,msg,parking_object_attr,ParkingObjectAttr,proto_horizon_msgs/msg/ParkingObjectAttr,0
510,TBD,proto_horizon_msgs,msg,camera_extrinsic,CameraExtrinsic,proto_horizon_msgs/msg/CameraExtrinsic,0
511,TBD,proto_horizon_msgs,msg,point_i,PointI,proto_horizon_msgs/msg/PointI,0
512,TBD,proto_horizon_msgs,msg,obstacle_circle,ObstacleCircle,proto_horizon_msgs/msg/ObstacleCircle,0
513,TBD,proto_horizon_msgs,msg,light_source,LightSource,proto_horizon_msgs/msg/LightSource,0
514,TBD,proto_horizon_msgs,msg,polygon,Polygon,proto_horizon_msgs/msg/Polygon,0
515,TBD,proto_horizon_msgs,msg,obj_corner_point,ObjCornerPoint,proto_horizon_msgs/msg/ObjCornerPoint,0
516,TBD,proto_horizon_msgs,msg,parking_boundary_info,ParkingBoundaryInfo,proto_horizon_msgs/msg/ParkingBoundaryInfo,0
517,TBD,proto_horizon_msgs,msg,world_space_info,WorldSpaceInfo,proto_horizon_msgs/msg/WorldSpaceInfo,0
518,TBD,proto_horizon_msgs,msg,camera_para,CameraPara,proto_horizon_msgs/msg/CameraPara,1
519,TBD,proto_horizon_msgs,msg,box3_d,Box3D,proto_horizon_msgs/msg/Box3D,0
520,TBD,proto_horizon_msgs,msg,camera_out_param,CameraOutParam,proto_horizon_msgs/msg/CameraOutParam,0
521,TBD,proto_horizon_msgs,msg,parking_pose_info,ParkingPoseInfo,proto_horizon_msgs/msg/ParkingPoseInfo,0
522,TBD,proto_horizon_msgs,msg,parking_lock_info,ParkingLockInfo,proto_horizon_msgs/msg/ParkingLockInfo,0
523,TBD,proto_horizon_msgs,msg,fus_line,FusLine,proto_horizon_msgs/msg/FusLine,0
524,TBD,proto_horizon_msgs,msg,ndm_point,NdmPoint,proto_horizon_msgs/msg/NdmPoint,0
525,TBD,proto_horizon_msgs,msg,parking_slot_attr,ParkingSlotAttr,proto_horizon_msgs/msg/ParkingSlotAttr,0
526,TBD,proto_horizon_msgs,msg,camera_intrinsic,CameraIntrinsic,proto_horizon_msgs/msg/CameraIntrinsic,0
527,TBD,proto_horizon_msgs,msg,curve_line,CurveLine,proto_horizon_msgs/msg/CurveLine,0
528,TBD,proto_horizon_msgs,msg,category,Category,proto_horizon_msgs/msg/Category,0
529,TBD,proto_horizon_msgs,msg,rect,Rect,proto_horizon_msgs/msg/Rect,0
530,TBD,proto_horizon_msgs,msg,matched_object_info,MatchedObjectInfo,proto_horizon_msgs/msg/MatchedObjectInfo,0
531,TBD,proto_horizon_msgs,msg,parking_occupy_info,ParkingOccupyInfo,proto_horizon_msgs/msg/ParkingOccupyInfo,0
532,TBD,proto_horizon_msgs,msg,image_space_info,ImageSpaceInfo,proto_horizon_msgs/msg/ImageSpaceInfo,0
533,TBD,proto_horizon_msgs,msg,vision_construction_zone,VisionConstructionZone,proto_horizon_msgs/msg/VisionConstructionZone,0
534,TBD,proto_horizon_msgs,msg,accelerate,Accelerate,proto_horizon_msgs/msg/Accelerate,0
535,TBD,proto_horizon_msgs,msg,odometry,Odometry,proto_horizon_msgs/msg/Odometry,0
536,TBD,proto_horizon_msgs,msg,line,Line,proto_horizon_msgs/msg/Line,0
537,TBD,proto_horizon_msgs,msg,freespaces,Freespaces,proto_horizon_msgs/msg/Freespaces,3
538,TBD,proto_horizon_msgs,msg,lines,Lines,proto_horizon_msgs/msg/Lines,1
539,TBD,proto_horizon_msgs,msg,parking_rod_info,ParkingRodInfo,proto_horizon_msgs/msg/ParkingRodInfo,0
540,TBD,proto_horizon_msgs,msg,parking_object_item,ParkingObjectItem,proto_horizon_msgs/msg/ParkingObjectItem,0
541,TBD,proto_horizon_msgs,msg,contour_point,ContourPoint,proto_horizon_msgs/msg/ContourPoint,0
542,TBD,proto_horizon_msgs,msg,obstacle,Obstacle,proto_horizon_msgs/msg/Obstacle,0
543,TBD,proto_horizon_msgs,msg,slots,Slots,proto_horizon_msgs/msg/Slots,2
544,TBD,proto_horizon_msgs,msg,ihbc,IHBC,proto_horizon_msgs/msg/IHBC,1
545,TBD,compressed_image_msgs,msg,compressed_image,CompressedImage,compressed_image_msgs/msg/CompressedImage,0
546,TBD,compressed_image_msgs,msg,compressed_hevc,CompressedHevc,compressed_image_msgs/msg/CompressedHevc,0
547,TBD,mcuswc_msgs,msg,func_status,FuncStatus,mcuswc_msgs/msg/FuncStatus,1
548,TBD,mcuswc_msgs,msg,pdc_debug_info,PdcDebugInfo,mcuswc_msgs/msg/PdcDebugInfo,1
549,TBD,mcuswc_msgs,msg,pdc_input,PdcInput,mcuswc_msgs/msg/PdcInput,0
550,TBD,vtd_msgs,msg,rdb_coordinate,RDBCoordinate,vtd_msgs/msg/RDBCoordinate,0
551,TBD,vtd_msgs,msg,rdb_sync,RDBSync,vtd_msgs/msg/RDBSync,0
552,TBD,vtd_msgs,msg,rdb_object_config_array,RDBObjectConfigArray,vtd_msgs/msg/RDBObjectConfigArray,0
553,TBD,vtd_msgs,msg,rdb_lane_info,RDBLaneInfo,vtd_msgs/msg/RDBLaneInfo,0
554,TBD,vtd_msgs,msg,rdb_traffic_light_base,RDBTrafficLightBase,vtd_msgs/msg/RDBTrafficLightBase,0
555,TBD,vtd_msgs,msg,scp_message,SCPMessage,vtd_msgs/msg/SCPMessage,0
556,TBD,vtd_msgs,msg,rdb_drivetrain_base,RDBDrivetrainBase,vtd_msgs/msg/RDBDrivetrainBase,0
557,TBD,vtd_msgs,msg,rdb_image,RDBImage,vtd_msgs/msg/RDBImage,0
558,TBD,vtd_msgs,msg,rdb_road_state_array,RDBRoadStateArray,vtd_msgs/msg/RDBRoadStateArray,0
559,TBD,vtd_msgs,msg,rdb_object_config,RDBObjectConfig,vtd_msgs/msg/RDBObjectConfig,0
560,TBD,vtd_msgs,msg,rdb_environment,RDBEnvironment,vtd_msgs/msg/RDBEnvironment,0
561,TBD,vtd_msgs,msg,rdb_engine_extended,RDBEngineExtended,vtd_msgs/msg/RDBEngineExtended,0
562,TBD,vtd_msgs,msg,rdb_custom_scoring,RDBCustomScoring,vtd_msgs/msg/RDBCustomScoring,0
563,TBD,vtd_msgs,msg,rdb_traffic_light_extended,RDBTrafficLightExtended,vtd_msgs/msg/RDBTrafficLightExtended,0
564,TBD,vtd_msgs,msg,rdb_image_stamped,RDBImageStamped,vtd_msgs/msg/RDBImageStamped,0
565,TBD,vtd_msgs,msg,rdb_wheel_array,RDBWheelArray,vtd_msgs/msg/RDBWheelArray,0
566,TBD,vtd_msgs,msg,rdb_traffic_light_phase,RDBTrafficLightPhase,vtd_msgs/msg/RDBTrafficLightPhase,0
567,TBD,vtd_msgs,msg,rdb_sensor_object_array,RDBSensorObjectArray,vtd_msgs/msg/RDBSensorObjectArray,0
568,TBD,vtd_msgs,msg,rdb_engine_array,RDBEngineArray,vtd_msgs/msg/RDBEngineArray,0
569,TBD,vtd_msgs,msg,rdb_sensor_state,RDBSensorState,vtd_msgs/msg/RDBSensorState,0
570,TBD,vtd_msgs,msg,xml_element,XMLElement,vtd_msgs/msg/XMLElement,0
571,TBD,vtd_msgs,msg,rdb_wheel_extended,RDBWheelExtended,vtd_msgs/msg/RDBWheelExtended,0
572,TBD,vtd_msgs,msg,rdb_lane_info_array,RDBLaneInfoArray,vtd_msgs/msg/RDBLaneInfoArray,0
573,TBD,vtd_msgs,msg,rdb_traffic_sign_array,RDBTrafficSignArray,vtd_msgs/msg/RDBTrafficSignArray,0
574,TBD,vtd_msgs,msg,rdb_object_state_extended,RDBObjectStateExtended,vtd_msgs/msg/RDBObjectStateExtended,0
575,TBD,vtd_msgs,msg,rdb_object_state_base,RDBObjectStateBase,vtd_msgs/msg/RDBObjectStateBase,0
576,TBD,vtd_msgs,msg,rdb_drivetrain_extended,RDBDrivetrainExtended,vtd_msgs/msg/RDBDrivetrainExtended,0
577,TBD,vtd_msgs,msg,vehicle_dynamics,VehicleDynamics,vtd_msgs/msg/VehicleDynamics,0
578,TBD,vtd_msgs,msg,rdb_driver_perception,RDBDriverPerception,vtd_msgs/msg/RDBDriverPerception,0
579,TBD,vtd_msgs,msg,rdb_driver_control_array,RDBDriverControlArray,vtd_msgs/msg/RDBDriverControlArray,0
580,TBD,vtd_msgs,msg,rdb_vehicle_setup_array,RDBVehicleSetupArray,vtd_msgs/msg/RDBVehicleSetupArray,0
581,TBD,vtd_msgs,msg,rdb_road_position_array,RDBRoadPositionArray,vtd_msgs/msg/RDBRoadPositionArray,0
582,TBD,vtd_msgs,msg,rdb_roadmark_array,RDBRoadmarkArray,vtd_msgs/msg/RDBRoadmarkArray,0
583,TBD,vtd_msgs,msg,xml_attribute,XMLAttribute,vtd_msgs/msg/XMLAttribute,0
584,TBD,vtd_msgs,msg,rdb_custom_scoring_array,RDBCustomScoringArray,vtd_msgs/msg/RDBCustomScoringArray,0
585,TBD,vtd_msgs,msg,rdb_camera,RDBCamera,vtd_msgs/msg/RDBCamera,0
586,TBD,vtd_msgs,msg,rt3000_obstacles,Rt3000Obstacles,vtd_msgs/msg/Rt3000Obstacles,0
587,TBD,vtd_msgs,msg,rdb_rt_performance,RDBRtPerformance,vtd_msgs/msg/RDBRtPerformance,0
588,TBD,vtd_msgs,msg,rdb_vehicle_systems,RDBVehicleSystems,vtd_msgs/msg/RDBVehicleSystems,0
589,TBD,vtd_msgs,msg,rdb_point,RDBPoint,vtd_msgs/msg/RDBPoint,0
590,TBD,vtd_msgs,msg,rdb_driver_perception_array,RDBDriverPerceptionArray,vtd_msgs/msg/RDBDriverPerceptionArray,0
591,TBD,vtd_msgs,msg,rdb_camera_stamped,RDBCameraStamped,vtd_msgs/msg/RDBCameraStamped,0
592,TBD,vtd_msgs,msg,rdb_vehicle_setup,RDBVehicleSetup,vtd_msgs/msg/RDBVehicleSetup,0
593,TBD,vtd_msgs,msg,rdb_vehicle_systems_array,RDBVehicleSystemsArray,vtd_msgs/msg/RDBVehicleSystemsArray,0
594,TBD,vtd_msgs,msg,rdb_drivetrain,RDBDrivetrain,vtd_msgs/msg/RDBDrivetrain,0
595,TBD,vtd_msgs,msg,rdb_road_position,RDBRoadPosition,vtd_msgs/msg/RDBRoadPosition,0
596,TBD,vtd_msgs,msg,rdb_roadmark,RDBRoadmark,vtd_msgs/msg/RDBRoadmark,0
597,TBD,vtd_msgs,msg,xml_root,XMLRoot,vtd_msgs/msg/XMLRoot,0
598,TBD,vtd_msgs,msg,rdb_road_state,RDBRoadState,vtd_msgs/msg/RDBRoadState,0
599,TBD,vtd_msgs,msg,rdb_object_state_array,RDBObjectStateArray,vtd_msgs/msg/RDBObjectStateArray,0
600,TBD,vtd_msgs,msg,rdb_trigger,RDBTrigger,vtd_msgs/msg/RDBTrigger,0
601,TBD,vtd_msgs,msg,rdb_geometry,RDBGeometry,vtd_msgs/msg/RDBGeometry,0
602,TBD,vtd_msgs,msg,rdb_sensor_object,RDBSensorObject,vtd_msgs/msg/RDBSensorObject,0
603,TBD,vtd_msgs,msg,rdb_traffic_light_array,RDBTrafficLightArray,vtd_msgs/msg/RDBTrafficLightArray,0
604,TBD,vtd_msgs,msg,rdb_driver_control,RDBDriverControl,vtd_msgs/msg/RDBDriverControl,0
605,TBD,vtd_msgs,msg,rdb_wheel_base,RDBWheelBase,vtd_msgs/msg/RDBWheelBase,0
606,TBD,vtd_msgs,msg,rdb_engine_base,RDBEngineBase,vtd_msgs/msg/RDBEngineBase,0
607,TBD,vtd_msgs,msg,rdb_sensor_state_array,RDBSensorStateArray,vtd_msgs/msg/RDBSensorStateArray,0
608,TBD,vtd_msgs,msg,rdb_traffic_sign,RDBTrafficSign,vtd_msgs/msg/RDBTrafficSign,0
610,TBD,vehicle_control_msgs,msg,vehicle_ctrl_output,VehicleCtrlOutput,vehicle_control_msgs/msg/VehicleCtrlOutput,0
611,TBD,parking_control_msgs,msg,parking_vlc_fx_tar_limit_debug_data,ParkingVLCFxTarLimitDebugData,parking_control_msgs/msg/ParkingVLCFxTarLimitDebugData,0
612,TBD,parking_control_msgs,msg,parking_gear_shift_ctrl_dbg,ParkingGearShiftCtrlDbg,parking_control_msgs/msg/ParkingGearShiftCtrlDbg,0
613,TBD,parking_control_msgs,msg,parking_lon_ctrl_dbg_data,ParkingLonCtrlDbgData,parking_control_msgs/msg/ParkingLonCtrlDbgData,0
614,TBD,parking_control_msgs,msg,parking_vlc_body_ctrl,ParkingVlcBodyCtrl,parking_control_msgs/msg/ParkingVlcBodyCtrl,0
615,TBD,parking_control_msgs,msg,parking_gear_shift_ctrl,ParkingGearShiftCtrl,parking_control_msgs/msg/ParkingGearShiftCtrl,0
616,TBD,parking_control_msgs,msg,trp_target_values_output_data_dbg,TrpTargetValuesOutputDataDbg,parking_control_msgs/msg/TrpTargetValuesOutputDataDbg,0
617,TBD,parking_control_msgs,msg,parking_ego_motion,ParkingEgoMotion,parking_control_msgs/msg/ParkingEgoMotion,0
618,TBD,parking_control_msgs,msg,parking_lon_ctrl_output,ParkingLonCtrlOutput,parking_control_msgs/msg/ParkingLonCtrlOutput,0
619,TBD,parking_control_msgs,msg,parking_vlc_drive_off_ctrl_dbg,ParkingVlcDriveOffCtrlDbg,parking_control_msgs/msg/ParkingVlcDriveOffCtrlDbg,0
620,TBD,parking_control_msgs,msg,parking_ctrl_output,ParkingCtrlOutput,parking_control_msgs/msg/ParkingCtrlOutput,1
621,TBD,parking_control_msgs,msg,parking_vlc_actuator_choice_dbg,ParkingVlcActuatorChoiceDbg,parking_control_msgs/msg/ParkingVlcActuatorChoiceDbg,0
622,TBD,parking_control_msgs,msg,lon_planning_out,LonPlanningOut,parking_control_msgs/msg/LonPlanningOut,2
623,TBD,parking_control_msgs,msg,apa_state_ctrl_output_data_dbg,ApaStateCtrlOutputDataDbg,parking_control_msgs/msg/ApaStateCtrlOutputDataDbg,0
624,TBD,parking_control_msgs,msg,parking_vlc_stat_prop_dead_zone_ax_dbg,ParkingVlcStatPropDeadZoneAxDbg,parking_control_msgs/msg/ParkingVlcStatPropDeadZoneAxDbg,0
625,TBD,parking_control_msgs,msg,parking_lon_plan_dbg_data,ParkingLonPlanDbgData,parking_control_msgs/msg/ParkingLonPlanDbgData,2
626,TBD,parking_control_msgs,msg,parking_actuator_ctrl,ParkingActuatorCtrl,parking_control_msgs/msg/ParkingActuatorCtrl,0
627,TBD,parking_control_msgs,msg,lon_distance_ouput_data_dbg,LonDistanceOuputDataDbg,parking_control_msgs/msg/LonDistanceOuputDataDbg,0
628,TBD,parking_control_msgs,msg,parking_common_info_dbg,ParkingCommonInfoDbg,parking_control_msgs/msg/ParkingCommonInfoDbg,0
629,TBD,parking_control_msgs,msg,parking_vlc_ec_dc_enable_dbg,ParkingVlcEcDcEnableDbg,parking_control_msgs/msg/ParkingVlcEcDcEnableDbg,0
630,TBD,parking_control_msgs,msg,lon_speed_ouput_data_dbg,LonSpeedOuputDataDbg,parking_control_msgs/msg/LonSpeedOuputDataDbg,0
631,TBD,parking_control_msgs,msg,apa_pre_output_data_dbg,ApaPreOutputDataDbg,parking_control_msgs/msg/ApaPreOutputDataDbg,0
632,TBD,parking_control_msgs,msg,parking_ctrl_debug,ParkingCtrlDebug,parking_control_msgs/msg/ParkingCtrlDebug,1
633,TBD,parking_control_msgs,msg,parking_lat_ctrl_dbg,ParkingLatCtrlDbg,parking_control_msgs/msg/ParkingLatCtrlDbg,0
634,TBD,parking_control_msgs,msg,parking_f_point,ParkingFPoint,parking_control_msgs/msg/ParkingFPoint,0
635,TBD,parking_control_msgs,msg,cld_lon_switch_arb_output_data_dbg,CLDLonSwitchArbOutputDataDbg,parking_control_msgs/msg/CLDLonSwitchArbOutputDataDbg,0
636,TBD,parking_control_msgs,msg,parking_lat_ctrl_output,ParkingLatCtrlOutput,parking_control_msgs/msg/ParkingLatCtrlOutput,0
637,TBD,parking_control_msgs,msg,lon_trp_pre_output_data_dbg,LonTrpPreOutputDataDbg,parking_control_msgs/msg/LonTrpPreOutputDataDbg,0
638,TBD,parking_control_msgs,msg,parking_vlc_ax_tar_cover_dbg,ParkingVlcAxTarCoverDbg,parking_control_msgs/msg/ParkingVlcAxTarCoverDbg,0
639,TBD,parking_control_msgs,msg,behaviour_control_output_data_dbg,BehaviourControlOutputDataDbg,parking_control_msgs/msg/BehaviourControlOutputDataDbg,0
640,TBD,parking_control_msgs,msg,parking_vlc_preprocess_sm_dbg,ParkingVlcPreprocessSmDbg,parking_control_msgs/msg/ParkingVlcPreprocessSmDbg,0
641,TBD,parking_control_msgs,msg,avp_speed_plan_collision_info,AvpSpeedPlanCollisionInfo,parking_control_msgs/msg/AvpSpeedPlanCollisionInfo,0
642,TBD,parking_control_msgs,msg,cldtrc_long_output_data_dbg,CLDTRCLongOutputDataDbg,parking_control_msgs/msg/CLDTRCLongOutputDataDbg,0
643,TBD,parking_control_msgs,msg,parking_vlc_output,ParkingVlcOutput,parking_control_msgs/msg/ParkingVlcOutput,0
644,TBD,parking_control_msgs,msg,parking_vlc_input_dbg,ParkingVlcInputDbg,parking_control_msgs/msg/ParkingVlcInputDbg,0
645,TBD,parking_control_msgs,msg,parking_vlc_output_dbg,ParkingVlcOutputDbg,parking_control_msgs/msg/ParkingVlcOutputDbg,0
646,TBD,parking_control_msgs,msg,parking_vlc_core_preprocess_dbg,ParkingVlcCorePreprocessDbg,parking_control_msgs/msg/ParkingVlcCorePreprocessDbg,0
647,TBD,parking_control_msgs,msg,parking_vlc_ax_ctrl_cover_dbg,ParkingVlcAxCtrlCoverDbg,parking_control_msgs/msg/ParkingVlcAxCtrlCoverDbg,0
649,TBD,infer_msgs,msg,avm_infer_trans,AvmInferTrans,infer_msgs/msg/AvmInferTrans,0
650,TBD,sit_message,msg,st_obstacle_constraint_decisions,STObstacleConstraintDecisions,sit_message/msg/STObstacleConstraintDecisions,0
651,TBD,sit_message,msg,st_speed_constraint,STSpeedConstraint,sit_message/msg/STSpeedConstraint,0
652,TBD,sit_message,msg,nudge_debug_signals,NudgeDebugSignals,sit_message/msg/NudgeDebugSignals,0
653,TBD,sit_message,msg,st_roll_cost_debug,STRollCostDebug,sit_message/msg/STRollCostDebug,0
654,TBD,sit_message,msg,availability_lc_graph_obj_info,AvailabilityLcGraphObjInfo,sit_message/msg/AvailabilityLcGraphObjInfo,0
655,TBD,sit_message,msg,sb_corridor,SBCorridor,sit_message/msg/SBCorridor,0
656,TBD,sit_message,msg,st_constraints,STConstraints,sit_message/msg/STConstraints,0
657,TBD,sit_message,msg,future_object_lane_index,FutureObjectLaneIndex,sit_message/msg/FutureObjectLaneIndex,0
658,TBD,sit_message,msg,agent_in_lane_states,AgentInLaneStates,sit_message/msg/AgentInLaneStates,0
659,TBD,sit_message,msg,st_contiguous_regions_buffer,STContiguousRegionsBuffer,sit_message/msg/STContiguousRegionsBuffer,0
660,TBD,sit_message,msg,arbitrator_debug_signals,ArbitratorDebugSignals,sit_message/msg/ArbitratorDebugSignals,0
661,TBD,sit_message,msg,st_rollout_generator_debug,STRolloutGeneratorDebug,sit_message/msg/STRolloutGeneratorDebug,0
662,TBD,sit_message,msg,acc_objects,ACCObjects,sit_message/msg/ACCObjects,0
663,TBD,sit_message,msg,availability_debug_signals,AvailabilityDebugSignals,sit_message/msg/AvailabilityDebugSignals,0
664,TBD,sit_message,msg,trajectory,Trajectory,sit_message/msg/Trajectory,0
665,TBD,sit_message,msg,segment2_d,Segment2D,sit_message/msg/Segment2D,0
666,TBD,sit_message,msg,agent_ingestor,AgentIngestor,sit_message/msg/AgentIngestor,0
667,TBD,sit_message,msg,agent_snapshot_pass_info,AgentSnapshotPassInfo,sit_message/msg/AgentSnapshotPassInfo,0
668,TBD,sit_message,msg,st_lateral_sampler_debug,STLateralSamplerDebug,sit_message/msg/STLateralSamplerDebug,0
669,TBD,sit_message,msg,dynamic_border,DynamicBorder,sit_message/msg/DynamicBorder,0
670,TBD,sit_message,msg,corridor,Corridor,sit_message/msg/Corridor,0
671,TBD,sit_message,msg,poly_cubic_seg,PolyCubicSeg,sit_message/msg/PolyCubicSeg,0
672,TBD,sit_message,msg,spatial_range,SpatialRange,sit_message/msg/SpatialRange,0
673,TBD,sit_message,msg,st_rollout,STRollout,sit_message/msg/STRollout,0
674,TBD,sit_message,msg,acc_object_debug_info,ACCObjectDebugInfo,sit_message/msg/ACCObjectDebugInfo,0
675,TBD,sit_message,msg,st_constraint_generator_debug,STConstraintGeneratorDebug,sit_message/msg/STConstraintGeneratorDebug,0
676,TBD,sit_message,msg,st_stopping_constraint,STStoppingConstraint,sit_message/msg/STStoppingConstraint,0
677,TBD,sit_message,msg,agent_snapshot_blocking_info,AgentSnapshotBlockingInfo,sit_message/msg/AgentSnapshotBlockingInfo,0
678,TBD,sit_message,msg,lc_risk_obj_info,LcRiskObjInfo,sit_message/msg/LcRiskObjInfo,0
679,TBD,sit_message,msg,st_vehicle_params_debug,STVehicleParamsDebug,sit_message/msg/STVehicleParamsDebug,0
680,TBD,sit_message,msg,poly_quadratic_seg,PolyQuadraticSeg,sit_message/msg/PolyQuadraticSeg,0
681,TBD,sit_message,msg,static_border,StaticBorder,sit_message/msg/StaticBorder,0
682,TBD,sit_message,msg,sit_hmi_es37,SitHmiEs37,sit_message/msg/SitHmiEs37,0
683,TBD,sit_message,msg,potential_cutin_info,PotentialCutinInfo,sit_message/msg/PotentialCutinInfo,0
684,TBD,sit_message,msg,st_collision_segment,STCollisionSegment,sit_message/msg/STCollisionSegment,0
